case_id,timestamp,activity,subject,object
58687,2024-03-14T20:08:13Z,commit changes,Andarist,6d63a94587602098236c9ab1882d205ef006a192
58687,2024-05-29T00:12:33+00:00,create issue,ahejlsberg,Template literal type reduction is inconsistent (regression in 5.5-beta)
58687,2024-05-29T00:13:01Z,add label to issue,ahejlsberg,Bug
58687,2024-05-29T00:13:07Z,add label to issue,ahejlsberg,Recent Regression
58687,2024-05-29T00:13:16Z,add milestone to issue,ahejlsberg,TypeScript 5.5.1
58687,2024-05-29T00:18:13Z,link PR to issue,ahejlsberg,55371
58687,2024-05-29T18:39:29Z,commit changes,gabritto,f62cc7a2c0f6d6f1937031e6823efd0eb3f70801
58687,2024-05-29T18:42:17+00:00,create PR,gabritto,58702
58687,2024-05-29T18:42:17Z,link PR to issue,gabritto,58702
58687,2024-05-29T18:42:21Z,assign user to PR,gabritto,gabritto
58687,2024-05-29T18:42:21Z,add label to PR,typescript-bot,Author: Team
58687,2024-05-29T18:42:22Z,add label to PR,typescript-bot,For Milestone Bug
58687,2024-05-29T18:42:23Z,add label to issue,typescript-bot,Fix Available
58687,2024-05-29T18:52:39Z,commit changes,Andarist,95d67b5d485b2d4329ddd35538c687a4b2b918c7
58687,2024-05-29T18:54:19+00:00,create PR,Andarist,58703
58687,2024-05-29T18:54:19Z,link PR to issue,Andarist,58703
58687,2024-05-29T18:54:22Z,add label to PR,typescript-bot,For Milestone Bug
58687,2024-05-29T19:37:00Z,ready for review,gabritto,
58687,2024-05-29T19:42:13Z,convert to draft,gabritto,
58687,2024-05-29T19:51:20Z,commit changes,gabritto,7dedaf2bb35bf65506e967fa67979dc3f8f24ea3
58687,2024-05-29T20:20:08Z,request review for PR,gabritto,ahejlsberg
58687,2024-05-30T08:14:52Z,close PR,Andarist,
58687,2024-05-30T13:47:47Z,review PR,ahejlsberg,58702
58687,2024-05-30T14:03:39Z,delete PR branch,Andarist,58703
58687,2024-05-30T16:38:02Z,ready for review,gabritto,
58687,2024-05-30T16:53:58Z,merge PR,gabritto,
58687,2024-05-30T16:53:58Z,close PR,gabritto,
58687,2024-05-30T16:53:59Z,close issue,gabritto,
58687,2024-05-30T16:53:59Z,delete PR branch,gabritto,58702
58907,2024-06-18T02:29:59+00:00,create issue,synulux,"Module augmentation seems to break entirely a class definition/body IntelliSense autocomplete. Debug failure (exception on executing command ""completionInfo"")."
58907,2024-06-18T15:23:01Z,assign user to issue,iisaduan,iisaduan
58907,2024-06-18T15:23:03Z,add label to issue,RyanCavanaugh,Bug
58907,2024-06-18T15:23:06Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.0
58907,2024-06-20T18:57:17Z,commit changes,Andarist,f1f5766be7338a4b0bcd517dbc6c8ee2e7ab616f
58907,2024-06-21T08:14:27Z,commit changes,Andarist,7567a31be3da1a81aa0a380603f8ebedfa59131a
58907,2024-06-21T20:25:06+00:00,create PR,Andarist,58965
58907,2024-06-21T20:25:07Z,link PR to issue,Andarist,58965
58907,2024-06-21T20:25:10Z,assign user to PR,iisaduan,iisaduan
58907,2024-06-21T20:25:12Z,add label to issue,typescript-bot,Fix Available
58907,2024-06-21T20:25:12Z,add label to PR,typescript-bot,For Milestone Bug
58907,2024-06-21T20:53:26Z,head ref force pushed,Andarist,
58907,2024-06-28T07:09:27Z,commit changes,Andarist,dfc3f7d5aeb0a2c990e6f9ce9ee1f7d85ce694f7
58907,2024-06-28T07:11:21Z,commit changes,Andarist,1133e69d2511aab0ad5c76692aabc4141c959059
58907,2024-06-28T13:22:26Z,request review for PR,sandersn,gabritto
58907,2024-06-28T13:22:26Z,request review for PR,sandersn,iisaduan
58907,2024-07-03T21:06:43Z,review PR,gabritto,58965
58907,2024-08-09T21:43:10Z,review PR,andrewbranch,58965
58907,2024-08-09T23:41:22Z,commit changes,iisaduan,0fdb0106eab3d3a10c9569af71f06a66ddea87af
58907,2024-08-09T23:41:22Z,commit changes,iisaduan,0fdb0106eab3d3a10c9569af71f06a66ddea87af
58907,2024-08-09T23:44:23+00:00,create PR,iisaduan,59582
58907,2024-08-09T23:44:23Z,request review for PR,iisaduan,andrewbranch
58907,2024-08-09T23:44:24Z,link PR to issue,iisaduan,59582
58907,2024-08-09T23:44:26Z,assign user to PR,iisaduan,iisaduan
58907,2024-08-09T23:44:26Z,add label to PR,typescript-bot,Author: Team
58907,2024-08-09T23:44:28Z,add label to PR,typescript-bot,For Milestone Bug
58907,2024-08-09T23:54:39Z,add label to PR,typescript-bot,Fix Available
58907,2024-08-10T08:11:22Z,close PR,Andarist,
58907,2024-08-12T20:06:51Z,commit changes,iisaduan,0dae0db168e8a6e636076a74deeb68743f842167
58907,2024-08-12T20:06:51Z,commit changes,iisaduan,0dae0db168e8a6e636076a74deeb68743f842167
58907,2024-08-12T20:29:37Z,commit changes,andrewbranch,ed038e935c6e9f07fb76b9cc47c4c6cac62149fe
58907,2024-08-12T20:52:03+00:00,create PR,andrewbranch,59609
58907,2024-08-12T20:52:03Z,link PR to issue,andrewbranch,59609
58907,2024-08-12T20:52:06Z,assign user to PR,andrewbranch,andrewbranch
58907,2024-08-12T20:52:07Z,add label to PR,typescript-bot,Author: Team
58907,2024-08-12T20:52:08Z,assign user to PR,iisaduan,iisaduan
58907,2024-08-12T20:52:09Z,add label to PR,typescript-bot,For Milestone Bug
58907,2024-08-13T20:53:33Z,ready for review,andrewbranch,
58907,2024-08-13T20:53:44Z,request review for PR,andrewbranch,iisaduan
58907,2024-08-13T20:53:51Z,request review for PR,andrewbranch,sandersn
58907,2024-08-13T20:53:51Z,request review for PR,andrewbranch,weswigham
58907,2024-08-13T23:36:13Z,review PR,iisaduan,59609
58907,2024-08-14T18:54:54Z,review PR,sandersn,59609
58907,2024-08-15T17:24:19Z,commit changes,andrewbranch,76ff40c5239c58d1a1ab2cf1139107b08af31b69
58907,2024-08-15T23:18:43Z,review dismissed,andrewbranch,
58907,2024-08-15T23:18:58Z,close issue,andrewbranch,
58907,2024-08-15T23:19:45Z,close PR,iisaduan,
58907,2024-08-15T23:20:53Z,delete PR branch,iisaduan,59582
58697,2024-05-29T15:20:56+00:00,create issue,dragomirtitian,Spread of two generic array types is misreported as having length 2
58697,2024-05-30T07:52:49Z,commit changes,Andarist,4f24c80c38c5c34ca4c31be979d88bf8a12f0eec
58697,2024-05-30T08:03:20Z,commit changes,Andarist,4b315552433e52e965171859b38ba9fd6dd693af
58697,2024-05-30T08:04:21+00:00,create PR,Andarist,58708
58697,2024-05-30T08:04:22Z,link PR to issue,Andarist,58708
58697,2024-05-30T08:04:25Z,add label to PR,typescript-bot,For Uncommitted Bug
58697,2024-05-31T00:31:48Z,review PR,jakebailey,58708
58697,2024-05-31T00:32:07Z,request review for PR,jakebailey,weswigham
58697,2024-06-06T20:17:09Z,add label to issue,RyanCavanaugh,Bug
58697,2024-06-06T20:17:09Z,add label to issue,RyanCavanaugh,Help Wanted
58697,2024-06-06T20:17:11Z,add milestone to issue,RyanCavanaugh,Backlog
58697,2024-06-14T17:55:45Z,review PR,weswigham,58708
58697,2024-06-14T18:12:17Z,commit changes,Andarist,62b6dce48a6d01f7b966a2ce6f9eed4802b72b32
58697,2024-06-14T19:12:10Z,commit changes,Andarist,e251a9d42020fb7410e845d6380e8c515a0f53d6
58697,2024-06-14T19:12:23Z,remove label from PR,typescript-bot,For Uncommitted Bug
58697,2024-06-14T19:12:23Z,add label to PR,typescript-bot,For Backlog Bug
58697,2024-06-14T20:17:42Z,merge PR,weswigham,
58697,2024-06-14T20:17:42Z,close PR,weswigham,
58697,2024-06-14T20:17:43Z,close issue,weswigham,
58494,2024-05-10T16:16:15+00:00,create issue,DimaIT,Computed string literal can't be used as generic argument
58494,2024-05-11T17:16:18Z,commit changes,ahejlsberg,be4006ddfb238d40a45224ef163b07b9c8c605f3
58494,2024-05-11T17:16:41Z,assign user to issue,ahejlsberg,ahejlsberg
58494,2024-05-11T17:43:44Z,commit changes,ahejlsberg,65757f0dcf12ad1eec30f953246cfd322ba03434
58494,2024-05-11T17:45:28+00:00,create PR,ahejlsberg,58500
58494,2024-05-11T17:45:28Z,link PR to issue,ahejlsberg,58500
58494,2024-05-11T17:45:32Z,assign user to PR,ahejlsberg,ahejlsberg
58494,2024-05-11T17:45:32Z,add label to PR,typescript-bot,Author: Team
58494,2024-05-11T17:45:36Z,add label to PR,typescript-bot,For Uncommitted Bug
58494,2024-05-11T17:46:20Z,add milestone to issue,ahejlsberg,TypeScript 5.5.1
58494,2024-05-11T17:46:32Z,add label to issue,ahejlsberg,Bug
58494,2024-05-12T00:24:09Z,add label to issue,ahejlsberg,Fix Available
58494,2024-05-13T21:44:31Z,review PR,jakebailey,58500
58494,2024-05-14T13:44:05Z,merge PR,ahejlsberg,
58494,2024-05-14T13:44:06Z,close PR,ahejlsberg,
58494,2024-05-14T13:44:06Z,delete PR branch,ahejlsberg,58500
58494,2024-05-14T13:44:07Z,close issue,ahejlsberg,
58682,2024-05-28T20:24:09+00:00,create issue,ericanderson,TS 5.5.0-beta Regression: generated .d.ts is not compatible 
58682,2024-05-28T21:30:21Z,rename issue,ericanderson,TS 5.5.0-beta Regression: generated .d.ts is not compatible 
58682,2024-05-30T17:35:39Z,add label to issue,DanielRosenwasser,Bug
58682,2024-05-30T17:35:39Z,add label to issue,DanielRosenwasser,Fixed
58682,2024-05-30T17:35:43Z,add milestone to issue,DanielRosenwasser,TypeScript 5.5.1
58682,2024-05-30T17:36:08Z,close issue,DanielRosenwasser,
59159,2024-07-06T11:37:34+00:00,create issue,Andarist,TypeError: Cannot read properties of undefined (reading 'flags') at needsNameFromDeclaration at getNameForExportedSymbol
59159,2024-07-06T21:12:44Z,commit changes,Andarist,ccb9d5e17b7b32d24f9740ccdd249f3647fb7457
59159,2024-07-06T21:13:24+00:00,create PR,Andarist,59160
59159,2024-07-06T21:13:25Z,link PR to issue,Andarist,59160
59159,2024-07-06T21:13:27Z,add label to PR,typescript-bot,For Uncommitted Bug
59159,2024-07-06T21:22:42Z,commit changes,Andarist,ee5b933f1d10525a237d4547c2ce352670d051b4
59159,2024-07-09T16:07:20Z,assign user to issue,andrewbranch,andrewbranch
59159,2024-07-09T16:07:32Z,add label to issue,andrewbranch,Bug
59159,2024-07-09T16:07:32Z,add label to issue,andrewbranch,Crash
59159,2024-07-09T16:07:40Z,assign user to PR,andrewbranch,andrewbranch
59159,2024-07-09T22:27:23Z,request review for PR,sandersn,andrewbranch
59159,2024-07-09T22:27:33Z,request review for PR,sandersn,iisaduan
59159,2024-07-10T16:51:04Z,add milestone to issue,andrewbranch,TypeScript 5.5.4
59159,2024-07-10T17:28:51Z,review PR,andrewbranch,59160
59159,2024-07-17T23:38:58Z,milestoned,DanielRosenwasser,
59159,2024-07-17T23:39:00Z,remove label from PR,typescript-bot,For Uncommitted Bug
59159,2024-07-17T23:39:01Z,add label to issue,typescript-bot,Fix Available
59159,2024-07-17T23:39:01Z,add label to PR,typescript-bot,For Milestone Bug
59159,2024-07-17T23:41:47Z,merge PR,DanielRosenwasser,
59159,2024-07-17T23:41:47Z,close PR,DanielRosenwasser,
59159,2024-07-17T23:41:49Z,close issue,DanielRosenwasser,
60135,2024-10-03T20:40:35Z,commit changes,JoostK,1a5a3d9aa2f6014e15e9fd199b414b5990c85f97
60135,2024-10-03T20:45:20+00:00,create issue,JoostK,Grammatical error in TS9025 diagnostic
60135,2024-10-03T20:45:57+00:00,create PR,JoostK,60136
60135,2024-10-03T20:45:58Z,link PR to issue,JoostK,60136
60135,2024-10-03T20:46:00Z,add label to PR,typescript-bot,For Uncommitted Bug
60135,2024-10-03T20:56:16Z,review PR,RyanCavanaugh,60136
60135,2024-10-03T20:56:24Z,add label to issue,RyanCavanaugh,Bug
60135,2024-10-03T20:56:24Z,add label to issue,RyanCavanaugh,Help Wanted
60135,2024-10-03T20:56:25Z,add milestone to issue,RyanCavanaugh,Backlog
60135,2024-10-07T18:12:48Z,merge PR,DanielRosenwasser,
60135,2024-10-07T18:12:48Z,close PR,DanielRosenwasser,
60135,2024-10-07T18:12:50Z,close issue,DanielRosenwasser,
60135,2024-10-07T18:13:24Z,remove milestone from issue,DanielRosenwasser,Backlog
60135,2024-10-07T18:13:25Z,add milestone to issue,DanielRosenwasser,TypeScript 5.7.1
59011,2015-03-24T00:29:01Z,commit changes,JsonFreeman,abe4076417a9232377498a6e113b70ac7c9d2105
59011,2015-03-24T01:22:43Z,commit changes,JsonFreeman,3497e27d561214174b9b686b36dae71b44cabad9
59011,2015-03-24T02:30:03Z,commit changes,JsonFreeman,b7f2990305d72c2084ad3b6ee67f3b9da878e636
59011,2015-03-24T23:33:24Z,commit changes,JsonFreeman,2288946afc0dded99f92ef19bf5e3c5deaea1f51
59011,2015-03-24T23:33:56Z,commit changes,JsonFreeman,376574d1be89195a34c5b04ce33ecc41282919f2
59011,2015-03-24T23:52:00Z,commit changes,JsonFreeman,4a0af76064ae039efd99b47133eb35a21c1cc43f
59011,2015-03-25T01:29:52Z,commit changes,JsonFreeman,8c2cd2610317dcc0f22f3f57c60c959a2cb53e41
59011,2015-03-25T01:39:25Z,commit changes,JsonFreeman,42ed6aab89ff1bd739f11ba6f0ab1bbfb57e38fe
59011,2015-03-25T19:08:19Z,commit changes,JsonFreeman,806c9ce25b1a78ac442b5f6de169b4b02f7a15b2
59011,2015-03-25T20:35:27Z,commit changes,JsonFreeman,06d6717859cb065492bfd65552f939ac9f3ed6e7
59011,2015-03-25T22:20:00Z,commit changes,JsonFreeman,17d201f92225370bf1a4521c1728bed1beb3f98a
59011,2015-03-25T22:21:00Z,commit changes,JsonFreeman,6b2d5ceb7c40533cdb82617d38e78c9d0cd866a9
59011,2015-03-26T00:20:51Z,commit changes,JsonFreeman,a477b63420407985b2df252604946d600cbdc4c3
59011,2015-03-26T00:36:47Z,commit changes,JsonFreeman,e1f2fbff63cb6835dd557e4aa20b092145ce005c
59011,2015-03-26T01:16:05+00:00,create PR,JsonFreeman,2498
59011,2015-03-26T01:16:06Z,add label to PR,msftclas,cla-not-required
59011,2015-03-26T01:38:14Z,commit changes,JsonFreeman,197a42a692d818d683451820c8896c25320034b1
59011,2015-03-26T01:41:11Z,remove label from PR,JsonFreeman,cla-not-required
59011,2015-03-26T02:06:34Z,commit changes,JsonFreeman,17719e85ff1d4f05e6df257c9a3f787c055c8ef9
59011,2015-03-26T19:26:40Z,commit changes,JsonFreeman,de8de7ac969fe7f60871efdbdc8f0e728b717223
59011,2015-03-26T22:15:02Z,commit changes,JsonFreeman,903c1d8dd8b1768f843be86d6fdf2b6da1a036df
59011,2015-04-08T23:14:24Z,commit changes,JsonFreeman,d459c590281bc0a64cc08b0f2a19ff07146ce5fe
59011,2015-04-08T23:41:56Z,commit changes,JsonFreeman,846c2252970b9f59d9c1ea8af53549f001ebd751
59011,2015-04-08T23:58:56Z,merge PR,JsonFreeman,
59011,2015-04-08T23:58:56Z,close PR,JsonFreeman,
59011,2015-04-08T23:58:59Z,delete PR branch,JsonFreeman,2498
59011,2018-06-18T18:46:54Z,lock PR,microsoft,2498
59011,2024-06-25T14:22:51+00:00,create issue,remcohaszing,TypeScript generates invalid types if `@import` tags are spread over multiple lines
59011,2024-06-25T14:30:56Z,link PR to issue,remcohaszing,2498
59011,2024-06-25T21:25:35Z,commit changes,a-tarasyuk,937f0cbf8636abdded7228cdb85c485057d5f387
59011,2024-06-25T21:26:42+00:00,create PR,a-tarasyuk,59026
59011,2024-06-25T21:26:42Z,link PR to issue,a-tarasyuk,59026
59011,2024-06-25T21:26:45Z,add label to PR,typescript-bot,For Uncommitted Bug
59011,2024-06-26T17:46:03Z,review PR,DanielRosenwasser,59026
59011,2024-06-26T17:46:44Z,add milestone to issue,DanielRosenwasser,TypeScript 5.5.3
59011,2024-06-26T17:46:57Z,add label to issue,DanielRosenwasser,Bug
59011,2024-06-26T17:46:57Z,add label to issue,DanielRosenwasser,Domain: JSDoc
59011,2024-06-26T17:46:57Z,add label to issue,DanielRosenwasser,Domain: Declaration Emit
59011,2024-06-26T17:46:57Z,add label to issue,DanielRosenwasser,Domain: JavaScript
59011,2024-06-26T19:03:48Z,review PR,sandersn,59026
59011,2024-06-26T21:34:38Z,commit changes,a-tarasyuk,fc9ec9e2dfb4925b105691c37332ed99f9a2c3ad
59011,2024-06-26T21:34:46Z,remove label from PR,typescript-bot,For Uncommitted Bug
59011,2024-06-26T21:34:47Z,add label to issue,typescript-bot,Fix Available
59011,2024-06-26T21:34:47Z,add label to PR,typescript-bot,For Milestone Bug
59011,2024-06-26T21:41:29Z,commit changes,a-tarasyuk,f9e9a44587b6ba2bca5c1c2c439938a5b6a1795e
59011,2024-06-30T18:18:57Z,commit changes,a-tarasyuk,85f588ecc8378cd4b6d552673508b431a9347084
59011,2024-07-09T16:05:00Z,remove milestone from issue,andrewbranch,TypeScript 5.5.3
59011,2024-07-09T16:05:00Z,add milestone to issue,andrewbranch,TypeScript 5.5.4
59011,2024-07-09T21:52:32Z,review PR,sandersn,59026
59011,2024-07-09T22:03:27Z,commit changes,a-tarasyuk,231f39cd515fb1622036156402db43f65ca16be8
59011,2024-07-10T20:12:32Z,commit changes,a-tarasyuk,d3c50a2e3ec048eb420df162a6e29f8d5981412e
59011,2024-07-10T22:37:50Z,merge PR,sandersn,
59011,2024-07-10T22:37:50Z,close PR,sandersn,
59011,2024-07-10T22:37:51Z,close issue,sandersn,
59789,2018-11-01T23:17:49Z,commit changes,sandersn,9faa82db8f688fdf18591f7aeb2e748a7e0eb975
59789,2018-11-01T23:22:39+00:00,create PR,sandersn,28303
59789,2018-11-02T15:11:53Z,commit changes,sandersn,57586bfdf1270a40ce8621d7bebac154ce19a26a
59789,2024-08-28T20:21:11+00:00,create issue,clydin,"`""importHelpers"": true` combined with `""module"": ""preserve""` results in undefined helper usage"
59789,2024-08-28T20:25:09Z,link PR to issue,clydin,28303
59789,2024-08-30T20:00:12Z,assign user to issue,rbuckton,rbuckton
59789,2024-08-30T20:00:16Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.2
59789,2024-08-30T20:00:20Z,add label to issue,RyanCavanaugh,Needs Investigation
59789,2024-08-30T21:06:11Z,remove label from issue,rbuckton,Needs Investigation
59789,2024-08-30T21:06:11Z,add label to issue,rbuckton,Bug
59789,2024-08-30T21:06:11Z,add label to issue,rbuckton,Domain: tslib and Helper Functions
59789,2024-09-04T18:59:50Z,commit changes,rbuckton,b15def41bc8291360747bab15d3546213834c482
59789,2024-09-04T19:34:48+00:00,create PR,rbuckton,59852
59789,2024-09-04T19:34:48Z,request review for PR,rbuckton,andrewbranch
59789,2024-09-04T19:34:49Z,link PR to issue,rbuckton,59852
59789,2024-09-04T19:34:51Z,assign user to PR,rbuckton,rbuckton
59789,2024-09-04T19:34:51Z,add label to PR,typescript-bot,Author: Team
59789,2024-09-04T19:34:53Z,add label to PR,typescript-bot,For Milestone Bug
59789,2024-09-04T19:34:54Z,add label to issue,typescript-bot,Fix Available
59789,2024-09-04T19:34:54Z,add label to issue,typescript-bot,Fix Available
59789,2024-09-04T22:29:09Z,review PR,andrewbranch,59852
59789,2024-09-05T21:48:39Z,merge PR,rbuckton,
59789,2024-09-05T21:48:39Z,close PR,rbuckton,
59789,2024-09-05T21:48:40Z,close issue,rbuckton,
59789,2024-09-05T21:48:41Z,delete PR branch,rbuckton,59852
59825,2024-09-02T09:35:30+00:00,create issue,Andarist,`getNavigationTree` crash on invalid class merge and function merge with expando members
59825,2024-09-03T15:41:57Z,add label to issue,RyanCavanaugh,Bug
59825,2024-09-03T15:42:01Z,assign user to issue,iisaduan,iisaduan
59825,2024-09-03T15:42:04Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59825,2024-10-06T14:47:51Z,commit changes,a-tarasyuk,368c8675dd5be2e4cab2225ee6f07c362d16e6b0
59825,2024-10-06T14:53:48+00:00,create PR,a-tarasyuk,60152
59825,2024-10-06T14:53:49Z,link PR to issue,a-tarasyuk,60152
59825,2024-10-06T14:53:51Z,assign user to PR,iisaduan,iisaduan
59825,2024-10-06T14:53:52Z,add label to PR,typescript-bot,For Milestone Bug
59825,2024-10-06T14:53:53Z,add label to issue,typescript-bot,Fix Available
59825,2024-10-07T19:58:06Z,review PR,iisaduan,60152
59825,2024-10-07T19:58:15Z,merge PR,iisaduan,
59825,2024-10-07T19:58:15Z,close PR,iisaduan,
59825,2024-10-07T19:58:16Z,close issue,iisaduan,
58934,2024-06-19T18:37:59+00:00,create issue,mjbvz,getPasteEdits returns edits even when no imports are added
58934,2024-06-19T18:38:06Z,assign user to issue,navya9singh,navya9singh
58934,2024-06-20T23:04:43Z,add milestone to issue,DanielRosenwasser,TypeScript 5.6.0
58934,2024-06-20T23:04:46Z,add label to issue,DanielRosenwasser,Bug
58934,2024-07-01T18:39:48Z,commit changes,navya9singh,57202316e2e5054479cb525ac7405276ef4faac0
58934,2024-07-01T18:40:51Z,commit changes,navya9singh,a4c8fc48aabc751c0d561968165f5187d4ade34f
58934,2024-07-01T20:23:09Z,commit changes,navya9singh,c98a8da2fc4ed5cf9cf8d40f4ad017fd6cf96682
58934,2024-07-08T21:42:20Z,commit changes,navya9singh,e66685b45a32b88c668c9c8d3afdfa20e41279d5
58934,2024-07-08T21:44:09Z,commit changes,navya9singh,c6b788e7f20b8c12b294e536be42b9ddb09896e2
58934,2024-07-08T21:46:56Z,commit changes,navya9singh,a7e16d0324112c0360c4a17ad444863db541c280
58934,2024-07-08T21:57:56+00:00,create PR,navya9singh,59189
58934,2024-07-08T21:57:57Z,link PR to issue,navya9singh,59189
58934,2024-07-08T21:57:59Z,assign user to PR,navya9singh,navya9singh
58934,2024-07-08T21:58:00Z,add label to PR,typescript-bot,Author: Team
58934,2024-07-08T21:58:01Z,add label to PR,typescript-bot,For Milestone Bug
58934,2024-07-08T21:58:02Z,add label to issue,typescript-bot,Fix Available
58934,2024-07-08T22:15:07Z,request review for PR,navya9singh,andrewbranch
58934,2024-07-09T17:07:58Z,commit changes,navya9singh,a7e99333ca6ec5a0a910bb55b804deb15e87fccc
58934,2024-07-09T17:20:09Z,review PR,andrewbranch,59189
58934,2024-07-09T17:27:41Z,merge PR,navya9singh,
58934,2024-07-09T17:27:41Z,close PR,navya9singh,
58934,2024-07-09T17:27:42Z,close issue,navya9singh,
59237,2024-07-11T12:48:59+00:00,create issue,unflxw,Line comment in type cast incorrectly compiles to early return
59237,2024-07-11T16:06:28Z,add label to issue,RyanCavanaugh,Bug
59237,2024-07-11T16:06:31Z,assign user to issue,rbuckton,rbuckton
59237,2024-07-11T16:06:34Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.0
59237,2024-10-21T18:53:33Z,commit changes,rbuckton,4c0663f8285e6469dec93f75271be239a9deeeaa
59237,2024-10-21T18:59:11+00:00,create PR,rbuckton,60304
59237,2024-10-21T18:59:11Z,request review for PR,rbuckton,weswigham
59237,2024-10-21T18:59:11Z,request review for PR,rbuckton,andrewbranch
59237,2024-10-21T18:59:12Z,link PR to issue,rbuckton,60304
59237,2024-10-21T18:59:14Z,assign user to PR,rbuckton,rbuckton
59237,2024-10-21T18:59:14Z,add label to PR,typescript-bot,Author: Team
59237,2024-10-21T18:59:15Z,add label to PR,typescript-bot,Author: Team
59237,2024-10-21T18:59:16Z,add label to PR,typescript-bot,For Milestone Bug
59237,2024-10-21T18:59:16Z,add label to PR,typescript-bot,For Milestone Bug
59237,2024-10-21T18:59:17Z,add label to issue,typescript-bot,Fix Available
59237,2024-10-21T18:59:17Z,add label to issue,typescript-bot,Fix Available
59237,2024-10-21T19:01:34Z,commit changes,rbuckton,4eefae3925f945fe1a72fa9977df0134fd0593a5
59237,2024-10-21T19:05:52Z,commit changes,rbuckton,2dcadef741ec8005f1fb6b85aef5fdcd627f2163
59237,2024-10-21T19:06:01Z,rename PR,rbuckton,More rigorous ASI prevention when emitting `return`/`yield`
59237,2024-10-22T22:48:42Z,review PR,andrewbranch,60304
59237,2024-10-22T23:20:51Z,merge PR,rbuckton,
59237,2024-10-22T23:20:52Z,close PR,rbuckton,
59237,2024-10-22T23:20:53Z,close issue,rbuckton,
59237,2024-10-22T23:20:53Z,delete PR branch,rbuckton,60304
59747,2024-08-25T10:31:42+00:00,create issue,hediet,Cannot Move React Class Component To New File
59747,2024-08-27T18:04:39Z,add label to issue,DanielRosenwasser,Bug
59747,2024-08-27T18:04:39Z,add label to issue,DanielRosenwasser,Domain: Refactorings
59747,2024-08-27T18:04:42Z,assign user to issue,navya9singh,navya9singh
59747,2024-08-27T18:04:50Z,add label to issue,DanielRosenwasser,Help Wanted
59747,2024-08-27T18:04:55Z,add label to issue,DanielRosenwasser,Effort: Moderate
59747,2024-08-27T18:05:00Z,add milestone to issue,DanielRosenwasser,TypeScript 5.7.0
59747,2024-10-14T22:55:52Z,commit changes,iisaduan,616c423e41c70e61eef45c1a423aa1dd2cc2231d
59747,2024-10-15T18:04:49Z,commit changes,iisaduan,12618007cfe35e536fc83b398b236629db8f751c
59747,2024-10-21T05:20:57Z,commit changes,iisaduan,1c1a88e8cc8432f10d1b64399d0c124b210ba5ff
59747,2024-10-21T17:23:31Z,commit changes,iisaduan,03ffc581f45ff33c14e97a9557b36d3783279058
59747,2024-10-21T23:05:12Z,commit changes,iisaduan,90e89e65ef92a7694cfe10138740fa5eee947b7e
59747,2024-10-22T19:21:49Z,link PR to issue,iisaduan,5
59747,2024-10-22T19:27:07Z,commit changes,iisaduan,3ca07d106ad8f525fb690046a58efa6886807cb3
59747,2024-10-23T23:50:04Z,commit changes,iisaduan,a20c2bb8d3480dc9cc23b892399a88e8573c6864
59747,2024-10-23T23:55:41+00:00,create PR,iisaduan,60333
59747,2024-10-23T23:55:41Z,request review for PR,iisaduan,andrewbranch
59747,2024-10-23T23:55:41Z,request review for PR,iisaduan,navya9singh
59747,2024-10-23T23:55:42Z,link PR to issue,iisaduan,60333
59747,2024-10-24T21:30:53Z,commit changes,iisaduan,21a65986e2e01431c4d4bfaa7194bf79b6546736
59747,2024-10-31T23:46:40Z,review PR,andrewbranch,60333
59747,2024-11-01T00:03:12Z,merge PR,iisaduan,
59747,2024-11-01T00:03:12Z,close PR,iisaduan,
59747,2024-11-01T00:03:17Z,close issue,iisaduan,
59747,2024-11-01T00:03:26Z,delete PR branch,iisaduan,60333
59587,2024-08-10T20:48:08+00:00,create issue,maxpatiiuk,Printer introduces syntax error into .tsx files
59587,2024-08-12T19:01:38Z,add label to issue,RyanCavanaugh,Bug
59587,2024-08-12T19:01:41Z,assign user to issue,weswigham,weswigham
59587,2024-08-12T19:01:44Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59587,2024-08-12T20:38:29Z,commit changes,a-tarasyuk,2b7a022c23e46dd2fc38982511d027723c82ee5b
59587,2024-08-12T20:39:31+00:00,create PR,a-tarasyuk,59608
59587,2024-08-12T20:39:32Z,link PR to issue,a-tarasyuk,59608
59587,2024-08-12T20:39:34Z,assign user to PR,weswigham,weswigham
59587,2024-08-12T20:39:35Z,add label to issue,typescript-bot,Fix Available
59587,2024-08-12T20:39:35Z,add label to PR,typescript-bot,For Milestone Bug
59587,2024-08-12T21:52:48Z,commit changes,weswigham,75f1f1eb822c8652a86f16c49fcaa3e8d30312ac
59587,2024-08-12T22:13:05+00:00,create PR,weswigham,59612
59587,2024-08-12T22:13:05Z,link PR to issue,weswigham,59612
59587,2024-08-12T22:13:07Z,assign user to PR,weswigham,weswigham
59587,2024-08-12T22:13:08Z,add label to PR,typescript-bot,Author: Team
59587,2024-08-12T22:13:09Z,add label to PR,typescript-bot,For Milestone Bug
59587,2024-08-12T22:14:58Z,request review for PR,weswigham,jakebailey
59587,2024-08-12T22:15:10Z,close PR,a-tarasyuk,
